"Chromosome","Gene","Position","Strand","CX","PerMeth_S1","Meth_S1","UnMeth_S1","PerMeth_S2","Meth_S2","UnMeth_S2","PerMeth_S3","Meth_S3","UnMeth_S3","PerMeth_S4","Meth_S4","UnMeth_S4","NAs","Zeroth_pos","Zoom_co","Target_info"
"NC_003070.9","AT1G01640",239716,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,1,0,-7086,2,"T"
"NC_003070.9","AT1G01640",239719,"+","CHH",0,0,12,0,0,18,0,0,2,0,0,6,0,-7089,2,"T"
"NC_003070.9","AT1G01640",239724,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7094,2,"T"
"NC_003070.9","AT1G01640",239729,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7099,2,"T"
"NC_003070.9","AT1G01640",239730,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7100,2,"T"
"NC_003070.9","AT1G01640",239731,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7101,2,"T"
"NC_003070.9","AT1G01640",239732,"+","CHH",0,0,11,0,0,18,0,0,2,0,0,6,0,-7102,2,"T"
"NC_003070.9","AT1G01640",239742,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7112,2,"T"
"NC_003070.9","AT1G01640",239744,"+","CG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7114,2,"T"
"NC_003070.9","AT1G01640",239745,"-","CG",0,0,7,0,0,9,0,0,2,0,0,2,0,-7115,2,"T"
"NC_003070.9","AT1G01640",239746,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7116,2,"T"
"NC_003070.9","AT1G01640",239748,"+","CG",0,0,11,0,0,17,0,0,2,0,0,6,0,-7118,2,"T"
"NC_003070.9","AT1G01640",239749,"-","CG",0,0,7,0,0,9,0,0,2,0,0,2,0,-7119,2,"T"
"NC_003070.9","AT1G01640",239751,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7121,2,"T"
"NC_003070.9","AT1G01640",239758,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7128,2,"T"
"NC_003070.9","AT1G01640",239759,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7129,2,"T"
"NC_003070.9","AT1G01640",239760,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7130,2,"T"
"NC_003070.9","AT1G01640",239765,"+","CG",0,0,12,0,0,19,0,0,2,17,1,5,0,-7135,2,"T"
"NC_003070.9","AT1G01640",239766,"-","CG",0,0,6,0,0,9,0,0,2,0,0,2,0,-7136,2,"T"
"NC_003070.9","AT1G01640",239768,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7138,2,"T"
"NC_003070.9","AT1G01640",239769,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7139,2,"T"
"NC_003070.9","AT1G01640",239774,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7144,2,"T"
"NC_003070.9","AT1G01640",239777,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7147,2,"T"
"NC_003070.9","AT1G01640",239779,"+","CG",0,0,11,0,0,18,0,0,2,0,0,6,0,-7149,2,"T"
"NC_003070.9","AT1G01640",239780,"-","CG",0,0,7,0,0,8,0,0,2,0,0,2,0,-7150,2,"T"
"NC_003070.9","AT1G01640",239781,"+","CG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7151,2,"T"
"NC_003070.9","AT1G01640",239782,"-","CG",0,0,7,0,0,9,0,0,2,0,0,2,0,-7152,2,"T"
"NC_003070.9","AT1G01640",239784,"+","CHH",0,0,11,0,0,19,0,0,2,0,0,6,0,-7154,2,"T"
"NC_003070.9","AT1G01640",239786,"+","CG",0,0,11,0,0,16,0,0,2,0,0,6,0,-7156,2,"T"
"NC_003070.9","AT1G01640",239787,"-","CG",0,0,7,0,0,9,0,0,2,0,0,2,0,-7157,2,"T"
"NC_003070.9","AT1G01640",239790,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7160,2,"T"
"NC_003070.9","AT1G01640",239796,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7166,2,"T"
"NC_003070.9","AT1G01640",239804,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7174,2,"T"
"NC_003070.9","AT1G01640",239806,"+","CG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7176,2,"T"
"NC_003070.9","AT1G01640",239807,"-","CG",0,0,7,0,0,9,0,0,2,0,0,2,0,-7177,2,"T"
"NC_003070.9","AT1G01640",239809,"-","CHH",0,0,7,0,0,9,0,0,2,0,0,2,0,-7179,2,"T"
"NC_003070.9","AT1G01640",239810,"+","CG",0,0,12,0,0,18,0,0,2,0,0,5,0,-7180,2,"T"
"NC_003070.9","AT1G01640",239811,"-","CG",0,0,7,0,0,9,0,0,2,0,0,2,0,-7181,2,"T"
"NC_003070.9","AT1G01640",239812,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7182,2,"T"
"NC_003070.9","AT1G01640",239818,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7188,2,"T"
"NC_003070.9","AT1G01640",239820,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7190,2,"T"
"NC_003070.9","AT1G01640",239822,"+","CHH",0,0,12,12,2,15,0,0,2,0,0,5,0,-7192,2,"T"
"NC_003070.9","AT1G01640",239825,"+","CHH",0,0,12,0,0,18,0,0,2,0,0,6,0,-7195,2,"T"
"NC_003070.9","AT1G01640",239826,"+","CHH",0,0,12,0,0,17,0,0,2,0,0,6,0,-7196,2,"T"
"NC_003070.9","AT1G01640",239832,"+","CG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7202,2,"T"
"NC_003070.9","AT1G01640",239833,"-","CG",0,0,6,0,0,6,NA,0,0,0,0,2,3,-7203,2,"T"
"NC_003070.9","AT1G01640",239835,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7205,2,"T"
"NC_003070.9","AT1G01640",239836,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7206,2,"T"
"NC_003070.9","AT1G01640",239837,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7207,2,"T"
"NC_003070.9","AT1G01640",239839,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7209,2,"T"
"NC_003070.9","AT1G01640",239844,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7214,2,"T"
"NC_003070.9","AT1G01640",239847,"-","CHH",0,0,6,0,0,9,0,0,1,0,0,2,0,-7217,2,"T"
"NC_003070.9","AT1G01640",239848,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7218,2,"T"
"NC_003070.9","AT1G01640",239849,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7219,2,"T"
"NC_003070.9","AT1G01640",239850,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7220,2,"T"
"NC_003070.9","AT1G01640",239851,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7221,2,"T"
"NC_003070.9","AT1G01640",239854,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7224,2,"T"
"NC_003070.9","AT1G01640",239859,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7229,2,"T"
"NC_003070.9","AT1G01640",239865,"+","CHG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7235,2,"T"
"NC_003070.9","AT1G01640",239867,"-","CHG",0,0,7,0,0,9,0,0,1,0,0,2,0,-7237,2,"T"
"NC_003070.9","AT1G01640",239868,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7238,2,"T"
"NC_003070.9","AT1G01640",239869,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7239,2,"T"
"NC_003070.9","AT1G01640",239870,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7240,2,"T"
"NC_003070.9","AT1G01640",239871,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7241,2,"T"
"NC_003070.9","AT1G01640",239875,"-","CHH",0,0,7,0,0,8,0,0,1,0,0,1,0,-7245,2,"T"
"NC_003070.9","AT1G01640",239879,"-","CHH",0,0,7,13,1,7,0,0,1,0,0,2,0,-7249,2,"T"
"NC_003070.9","AT1G01640",239880,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7250,2,"T"
"NC_003070.9","AT1G01640",239881,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7251,2,"T"
"NC_003070.9","AT1G01640",239883,"+","CG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7253,2,"T"
"NC_003070.9","AT1G01640",239884,"-","CG",0,0,7,0,0,9,0,0,1,0,0,2,0,-7254,2,"T"
"NC_003070.9","AT1G01640",239886,"+","CHG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7256,2,"T"
"NC_003070.9","AT1G01640",239888,"-","CHG",0,0,7,0,0,8,0,0,1,0,0,2,0,-7258,2,"T"
"NC_003070.9","AT1G01640",239890,"-","CHH",0,0,7,0,0,9,0,0,1,0,0,2,0,-7260,2,"T"
"NC_003070.9","AT1G01640",239895,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7265,2,"T"
"NC_003070.9","AT1G01640",239902,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7272,2,"T"
"NC_003070.9","AT1G01640",239906,"+","CG",0,0,12,0,0,19,0,0,2,0,0,6,0,-7276,2,"T"
"NC_003070.9","AT1G01640",239907,"-","CG",0,0,7,10,1,9,0,0,1,0,0,2,0,-7277,2,"T"
"NC_003070.9","AT1G01640",239908,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7278,2,"T"
"NC_003070.9","AT1G01640",239909,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7279,2,"T"
"NC_003070.9","AT1G01640",239912,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7282,2,"T"
"NC_003070.9","AT1G01640",239917,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7287,2,"T"
"NC_003070.9","AT1G01640",239920,"-","CHH",0,0,6,0,0,10,0,0,1,0,0,2,0,-7290,2,"T"
"NC_003070.9","AT1G01640",239922,"+","CG",0,0,12,0,0,19,0,0,2,17,1,5,0,-7292,2,"T"
"NC_003070.9","AT1G01640",239923,"-","CG",0,0,7,0,0,10,NA,0,0,0,0,2,3,-7293,2,"T"
"NC_003070.9","AT1G01640",239927,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7297,2,"T"
"NC_003070.9","AT1G01640",239929,"+","CHH",0,0,12,5,1,18,0,0,2,0,0,6,0,-7299,2,"T"
"NC_003070.9","AT1G01640",239932,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7302,2,"T"
"NC_003070.9","AT1G01640",239934,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7304,2,"T"
"NC_003070.9","AT1G01640",239936,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7306,2,"T"
"NC_003070.9","AT1G01640",239938,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7308,2,"T"
"NC_003070.9","AT1G01640",239940,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7310,2,"T"
"NC_003070.9","AT1G01640",239941,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7311,2,"T"
"NC_003070.9","AT1G01640",239946,"+","CHG",0,0,12,0,0,20,0,0,2,0,0,6,0,-7316,2,"T"
"NC_003070.9","AT1G01640",239948,"-","CHG",0,0,7,0,0,10,0,0,1,0,0,2,0,-7318,2,"T"
"NC_003070.9","AT1G01640",239949,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7319,2,"T"
"NC_003070.9","AT1G01640",239952,"-","CHH",0,0,6,0,0,10,0,0,1,0,0,2,0,-7322,2,"T"
"NC_003070.9","AT1G01640",239953,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7323,2,"T"
"NC_003070.9","AT1G01640",239960,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7330,2,"T"
"NC_003070.9","AT1G01640",239966,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7336,2,"T"
"NC_003070.9","AT1G01640",239967,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7337,2,"T"
"NC_003070.9","AT1G01640",239968,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7338,2,"T"
"NC_003070.9","AT1G01640",239971,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7341,2,"T"
"NC_003070.9","AT1G01640",239974,"-","CHH",14,1,6,0,0,10,0,0,1,0,0,2,0,-7344,2,"T"
"NC_003070.9","AT1G01640",239976,"-","CHH",14,1,6,0,0,10,0,0,1,0,0,2,0,-7346,2,"T"
"NC_003070.9","AT1G01640",239978,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7348,2,"T"
"NC_003070.9","AT1G01640",239981,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7351,2,"T"
"NC_003070.9","AT1G01640",239982,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7352,2,"T"
"NC_003070.9","AT1G01640",239986,"+","CHG",0,0,12,0,0,19,0,0,2,0,0,6,0,-7356,2,"T"
"NC_003070.9","AT1G01640",239988,"-","CHG",0,0,7,0,0,10,0,0,1,0,0,2,0,-7358,2,"T"
"NC_003070.9","AT1G01640",239996,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7366,2,"T"
"NC_003070.9","AT1G01640",240001,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7371,2,"T"
"NC_003070.9","AT1G01640",240002,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7372,2,"T"
"NC_003070.9","AT1G01640",240004,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7374,2,"T"
"NC_003070.9","AT1G01640",240006,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7376,2,"T"
"NC_003070.9","AT1G01640",240008,"+","CHG",0,0,12,0,0,18,0,0,2,0,0,6,0,-7378,2,"T"
"NC_003070.9","AT1G01640",240010,"-","CHG",0,0,7,0,0,10,0,0,1,0,0,2,0,-7380,2,"T"
"NC_003070.9","AT1G01640",240011,"+","CHH",0,0,12,0,0,18,0,0,2,0,0,6,0,-7381,2,"T"
"NC_003070.9","AT1G01640",240021,"+","CHG",0,0,12,0,0,20,0,0,2,0,0,6,0,-7391,2,"T"
"NC_003070.9","AT1G01640",240023,"-","CHG",0,0,7,0,0,10,0,0,1,0,0,1,0,-7393,2,"T"
"NC_003070.9","AT1G01640",240024,"+","CHH",0,0,12,0,0,19,0,0,2,0,0,6,0,-7394,2,"T"
"NC_003070.9","AT1G01640",240031,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7401,2,"T"
"NC_003070.9","AT1G01640",240036,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7406,2,"T"
"NC_003070.9","AT1G01640",240038,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7408,2,"T"
"NC_003070.9","AT1G01640",240041,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7411,2,"T"
"NC_003070.9","AT1G01640",240046,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7416,2,"T"
"NC_003070.9","AT1G01640",240047,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7417,2,"T"
"NC_003070.9","AT1G01640",240051,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7421,2,"T"
"NC_003070.9","AT1G01640",240055,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7425,2,"T"
"NC_003070.9","AT1G01640",240057,"+","CHH",0,0,12,0,0,20,0,0,2,0,0,6,0,-7427,2,"T"
"NC_003070.9","AT1G01640",240060,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7430,2,"T"
"NC_003070.9","AT1G01640",240062,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7432,2,"T"
"NC_003070.9","AT1G01640",240066,"+","CG",0,0,12,5,1,18,0,0,2,0,0,5,0,-7436,2,"T"
"NC_003070.9","AT1G01640",240067,"-","CG",0,0,6,0,0,10,0,0,1,0,0,2,0,-7437,2,"T"
"NC_003070.9","AT1G01640",240070,"-","CHH",14,1,6,0,0,10,0,0,1,0,0,2,0,-7440,2,"T"
"NC_003070.9","AT1G01640",240073,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7443,2,"T"
"NC_003070.9","AT1G01640",240074,"+","CHH",0,0,13,0,0,20,0,0,2,0,0,6,0,-7444,2,"T"
"NC_003070.9","AT1G01640",240075,"+","CHH",0,0,13,0,0,19,0,0,2,0,0,6,0,-7445,2,"T"
"NC_003070.9","AT1G01640",240077,"+","CHH",0,0,13,0,0,20,0,0,2,0,0,6,0,-7447,2,"T"
"NC_003070.9","AT1G01640",240079,"+","CHH",0,0,13,0,0,20,0,0,2,0,0,6,0,-7449,2,"T"
"NC_003070.9","AT1G01640",240080,"+","CHG",0,0,13,10,2,18,0,0,2,0,0,5,0,-7450,2,"T"
"NC_003070.9","AT1G01640",240082,"-","CHG",0,0,7,0,0,10,0,0,1,0,0,2,0,-7452,2,"T"
"NC_003070.9","AT1G01640",240086,"+","CG",7,1,13,0,0,18,0,0,2,17,1,5,0,-7456,2,"T"
"NC_003070.9","AT1G01640",240087,"-","CG",0,0,5,0,0,9,0,0,1,0,0,2,0,-7457,2,"T"
"NC_003070.9","AT1G01640",240088,"+","CG",0,0,12,0,0,18,0,0,2,0,0,5,0,-7458,2,"T"
"NC_003070.9","AT1G01640",240089,"-","CG",0,0,5,0,0,8,0,0,1,0,0,2,0,-7459,2,"T"
"NC_003070.9","AT1G01640",240090,"-","CHG",0,0,7,0,0,10,0,0,1,0,0,2,0,-7460,2,"T"
"NC_003070.9","AT1G01640",240093,"+","CG",0,0,12,0,0,19,0,0,2,0,0,6,0,-7463,2,"T"
"NC_003070.9","AT1G01640",240094,"-","CG",0,0,7,0,0,10,0,0,1,0,0,2,0,-7464,2,"T"
"NC_003070.9","AT1G01640",240097,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7467,2,"T"
"NC_003070.9","AT1G01640",240098,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7468,2,"T"
"NC_003070.9","AT1G01640",240099,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7469,2,"T"
"NC_003070.9","AT1G01640",240100,"+","CG",0,0,14,0,0,20,0,0,2,0,0,6,0,-7470,2,"T"
"NC_003070.9","AT1G01640",240101,"-","CG",0,0,6,11,1,8,0,0,1,0,0,2,0,-7471,2,"T"
"NC_003070.9","AT1G01640",240103,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7473,2,"T"
"NC_003070.9","AT1G01640",240107,"+","CG",0,0,14,0,0,20,0,0,2,0,0,6,0,-7477,2,"T"
"NC_003070.9","AT1G01640",240108,"-","CG",25,1,3,11,1,8,0,0,1,0,0,2,0,-7478,2,"T"
"NC_003070.9","AT1G01640",240109,"-","CHG",0,0,7,0,0,10,0,0,1,0,0,2,0,-7479,2,"T"
"NC_003070.9","AT1G01640",240110,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7480,2,"T"
"NC_003070.9","AT1G01640",240112,"+","CHH",7,1,13,0,0,20,0,0,2,0,0,5,0,-7482,2,"T"
"NC_003070.9","AT1G01640",240115,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7485,2,"T"
"NC_003070.9","AT1G01640",240116,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7486,2,"T"
"NC_003070.9","AT1G01640",240119,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7489,2,"T"
"NC_003070.9","AT1G01640",240122,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7492,2,"T"
"NC_003070.9","AT1G01640",240124,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7494,2,"T"
"NC_003070.9","AT1G01640",240125,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7495,2,"T"
"NC_003070.9","AT1G01640",240126,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7496,2,"T"
"NC_003070.9","AT1G01640",240127,"+","CG",0,0,13,0,0,19,0,0,2,0,0,5,0,-7497,2,"T"
"NC_003070.9","AT1G01640",240128,"-","CG",0,0,4,0,0,9,0,0,1,0,0,2,0,-7498,2,"T"
"NC_003070.9","AT1G01640",240130,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7500,2,"T"
"NC_003070.9","AT1G01640",240131,"+","CHH",0,0,14,0,0,20,0,0,2,0,0,5,0,-7501,2,"T"
"NC_003070.9","AT1G01640",240134,"+","CHG",0,0,14,0,0,20,0,0,2,0,0,5,0,-7504,2,"T"
"NC_003070.9","AT1G01640",240136,"-","CHG",0,0,6,0,0,10,0,0,1,0,0,1,0,-7506,2,"T"
"NC_003070.9","AT1G01640",240137,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,1,0,-7507,2,"T"
"NC_003070.9","AT1G01640",240141,"-","CHH",0,0,6,0,0,10,0,0,1,50,1,1,0,-7511,2,"T"
"NC_003070.9","AT1G01640",240143,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7513,2,"T"
"NC_003070.9","AT1G01640",240147,"-","CHH",0,0,6,0,0,10,0,0,1,0,0,2,0,-7517,2,"T"
"NC_003070.9","AT1G01640",240148,"-","CHH",0,0,6,0,0,10,0,0,1,0,0,2,0,-7518,2,"T"
"NC_003070.9","AT1G01640",240150,"-","CHH",0,0,4,0,0,10,0,0,1,0,0,2,0,-7520,2,"T"
"NC_003070.9","AT1G01640",240152,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7522,2,"T"
"NC_003070.9","AT1G01640",240153,"-","CHH",0,0,7,0,0,10,0,0,1,0,0,2,0,-7523,2,"T"
"NC_003070.9","AT1G01640",240155,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7525,2,"T"
"NC_003070.9","AT1G01640",240157,"+","CG",0,0,13,0,0,20,0,0,2,0,0,5,0,-7527,2,"T"
"NC_003070.9","AT1G01640",240158,"-","CG",0,0,7,0,0,10,0,0,1,50,1,1,0,-7528,2,"T"
"NC_003070.9","AT1G01640",240160,"-","CHH",0,0,8,0,0,10,0,0,1,0,0,2,0,-7530,2,"T"
"NC_003070.9","AT1G01640",240162,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7532,2,"T"
"NC_003070.9","AT1G01640",240163,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7533,2,"T"
"NC_003070.9","AT1G01640",240169,"+","CG",8,1,11,0,0,20,0,0,2,0,0,5,0,-7539,2,"T"
"NC_003070.9","AT1G01640",240170,"-","CG",17,1,5,0,0,9,0,0,1,0,0,1,0,-7540,2,"T"
"NC_003070.9","AT1G01640",240172,"-","CHH",0,0,8,0,0,10,0,0,1,0,0,2,0,-7542,2,"T"
"NC_003070.9","AT1G01640",240173,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7543,2,"T"
"NC_003070.9","AT1G01640",240174,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,4,0,-7544,2,"T"
"NC_003070.9","AT1G01640",240178,"+","CHH",0,0,14,10,2,19,0,0,2,0,0,4,0,-7548,2,"T"
"NC_003070.9","AT1G01640",240180,"+","CHH",0,0,14,5,1,18,0,0,2,0,0,5,0,-7550,2,"T"
"NC_003070.9","AT1G01640",240186,"-","CHH",0,0,8,0,0,9,0,0,1,0,0,2,0,-7556,2,"T"
"NC_003070.9","AT1G01640",240190,"+","CHG",0,0,14,0,0,21,0,0,2,0,0,5,0,-7560,2,"T"
"NC_003070.9","AT1G01640",240192,"-","CHG",0,0,8,0,0,9,0,0,1,0,0,2,0,-7562,2,"T"
"NC_003070.9","AT1G01640",240193,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7563,2,"T"
"NC_003070.9","AT1G01640",240196,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7566,2,"T"
"NC_003070.9","AT1G01640",240200,"-","CHH",0,0,8,0,0,10,0,0,1,0,0,2,0,-7570,2,"T"
"NC_003070.9","AT1G01640",240201,"-","CHH",0,0,8,0,0,9,0,0,1,0,0,2,0,-7571,2,"T"
"NC_003070.9","AT1G01640",240203,"-","CHH",0,0,8,0,0,10,0,0,1,0,0,2,0,-7573,2,"T"
"NC_003070.9","AT1G01640",240207,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7577,2,"T"
"NC_003070.9","AT1G01640",240208,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7578,2,"T"
"NC_003070.9","AT1G01640",240211,"+","CG",0,0,13,0,0,21,0,0,2,0,0,5,0,-7581,2,"T"
"NC_003070.9","AT1G01640",240212,"-","CG",0,0,8,0,0,10,100,1,0,0,0,1,0,-7582,2,"T"
"NC_003070.9","AT1G01640",240213,"-","CHG",0,0,8,0,0,10,0,0,1,0,0,2,0,-7583,2,"T"
"NC_003070.9","AT1G01640",240214,"+","CHG",0,0,13,0,0,21,0,0,2,0,0,5,0,-7584,2,"T"
"NC_003070.9","AT1G01640",240216,"-","CHG",0,0,8,0,0,10,0,0,1,0,0,2,0,-7586,2,"T"
"NC_003070.9","AT1G01640",240217,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7587,2,"T"
"NC_003070.9","AT1G01640",240220,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7590,2,"T"
"NC_003070.9","AT1G01640",240222,"+","CG",8,1,12,13,2,14,0,0,2,0,0,5,0,-7592,2,"T"
"NC_003070.9","AT1G01640",240223,"-","CG",13,1,7,0,0,10,0,0,1,0,0,2,0,-7593,2,"T"
"NC_003070.9","AT1G01640",240225,"-","CHH",0,0,8,0,0,10,0,0,1,0,0,2,0,-7595,2,"T"
"NC_003070.9","AT1G01640",240226,"-","CHH",0,0,8,0,0,10,0,0,1,0,0,2,0,-7596,2,"T"
"NC_003070.9","AT1G01640",240227,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7597,2,"T"
"NC_003070.9","AT1G01640",240229,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7599,2,"T"
"NC_003070.9","AT1G01640",240231,"+","CG",0,0,13,0,0,21,0,0,2,0,0,5,0,-7601,2,"T"
"NC_003070.9","AT1G01640",240232,"-","CG",0,0,8,0,0,7,0,0,1,0,0,1,0,-7602,2,"T"
"NC_003070.9","AT1G01640",240233,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7603,2,"T"
"NC_003070.9","AT1G01640",240238,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7608,2,"T"
"NC_003070.9","AT1G01640",240241,"+","CHH",0,0,14,0,0,21,0,0,2,0,0,5,0,-7611,2,"T"
"NC_003070.9","AT1G01640",240242,"+","CHG",8,1,11,0,0,21,0,0,2,0,0,5,0,-7612,2,"T"
"NC_003070.9","AT1G01640",240244,"-","CHG",0,0,8,0,0,10,0,0,1,0,0,2,0,-7614,2,"T"
"NC_003070.9","AT1G01640",240259,"+","CHH",7,1,13,0,0,21,0,0,2,0,0,5,0,-7629,2,"T"
